x,y,shot_distance,shot_angle,body_part,is_goal
98.3,38.8,21.733154395991395,0.0552432729899013,Right Foot,1
114.8,41.1,5.315072906367328,0.2084652183799878,Right Foot,1
102.4,46.5,18.76192953829642,0.3537800691578933,Left Foot,1
105.7,46.5,15.70795976567294,0.4266274931268761,Right Foot,1
96.8,25.9,27.148664792214003,0.5461048464678722,Left Foot,1
114.2,40.4,5.81377674149945,0.0688564893010443,Right Foot,1
109.0,46.3,12.676355943251195,0.5201245875154693,Right Foot,1
104.4,55.4,21.920766409959292,0.7789466400044798,Right Foot,1
108.0,40.1,12.00041665943312,0.008333140440136,Right Foot,1
106.8,38.8,13.254433220624716,0.0906598872007453,Left Foot,1
114.2,33.4,8.786353054595518,0.8498250028230022,Left Foot,1
116.9,44.0,5.0606323715519945,0.9114862584620396,Head,1
118.2,36.0,4.38634243989226,1.1479424006619563,Left Foot,1
103.3,43.0,16.967321532876074,0.1777449104030215,Right Foot,1
90.2,53.7,32.79832312786738,0.4309171463509064,Right Foot,1
109.3,47.7,13.182564242210242,0.6237768082144354,Right Foot,1
112.7,49.6,12.060265337047936,0.920661816126874,Right Foot,1
114.9,43.0,5.916924876994801,0.531724067258806,Head,1
97.1,40.3,22.901964981197583,0.0130996873197769,Left Foot,1
113.6,41.2,6.5115282384398885,0.185347949995695,Head,1
118.2,37.3,3.244996147917591,0.9827937232473304,Right Foot,1
113.3,43.7,7.653757247260986,0.5045604387762456,Right Foot,1
114.6,42.6,5.993329625508684,0.4487233440107209,Head,1
102.0,52.6,21.971800108320668,0.6107259643892087,Left Foot,1
118.5,36.1,4.178516483155234,1.2036224929766772,Right Foot,1
117.5,39.9,2.5019992006393608,0.0399786871232906,Right Foot,1
112.8,41.3,7.3164198895361405,0.1786310065139488,Right Foot,1
98.7,58.4,28.14693589007513,0.7124798175999536,Left Foot,1
104.9,30.2,18.001388835309342,0.5756765714267942,Right Foot,1
114.0,36.8,6.800000000000002,0.4899573262537287,Head,1
103.9,37.8,16.24961538006361,0.1358048758409316,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
119.4,0.7,39.304579885809744,1.5555303372481168,Right Foot,1
113.9,35.7,7.46324326281811,0.6140190370079408,Left Foot,1
110.4,38.7,9.687620966986678,0.1345979141604665,Head,1
108.0,40.0,12.0,0.0,Right Foot,1
116.7,36.7,4.66690475583121,0.7853981633974483,Left Foot,1
104.1,42.4,16.080111939908882,0.1498124565728972,Right Foot,1
113.2,44.3,8.045495634204268,0.5638693587807002,Left Foot,1
102.3,50.3,20.478769494283583,0.5270199672706233,Right Foot,1
113.3,33.4,9.404786015641188,0.7778795080851443,Left Foot,1
108.2,40.1,11.800423721205943,0.0084743734029707,Right Foot,1
111.2,63.4,25.0,1.21108932720994,Right Foot,1
115.8,41.2,4.368065933568315,0.2782996590051118,Right Foot,1
107.3,43.4,13.147243057006287,0.2615823032416323,Right Foot,1
110.1,49.8,13.93018305694509,0.7803220648641493,Right Foot,1
109.8,52.3,15.97904878270293,0.878461892121866,Right Foot,1
115.5,43.4,5.640035460881428,0.6470471932203228,Head,1
115.5,39.5,4.527692569068709,0.1106572211738956,Right Foot,1
114.2,32.1,9.80051019080129,0.9374989454955666,Left Foot,1
112.8,36.0,8.236504112789602,0.5070985043923368,Right Foot,1
113.6,38.0,6.705221845696089,0.3028848683749711,Head,1
100.5,26.2,23.889118861942148,0.6158699519395265,Right Foot,1
112.1,31.8,11.386395390991837,0.8040295476427127,Left Foot,1
112.6,31.6,11.194641575325226,0.8486049952949081,Left Foot,1
108.4,31.4,14.440221604947752,0.6379609992695107,Right Foot,1
112.8,38.5,7.354590403278761,0.2053953891897673,Head,1
109.4,47.8,13.160547101089676,0.634382820476089,Right Foot,1
109.9,37.7,10.358571330062842,0.2239045001303493,Right Foot,1
110.7,42.9,9.74166310236604,0.3022724985801146,Right Foot,1
116.5,41.0,3.640054944640259,0.2782996590051113,Head,1
109.9,35.1,11.225862995778982,0.4516959868598981,Left Foot,1
112.5,45.5,9.300537618869138,0.6327488350021832,Right Foot,1
115.4,37.9,5.056678751908208,0.4282641528766555,Right Foot,1
103.9,43.2,16.414932226482076,0.1962008172881167,Left Foot,1
93.2,33.3,27.624807691638324,0.2449786631268642,Right Foot,1
110.0,33.5,11.926860441876563,0.5763752205911837,Left Foot,1
113.5,43.8,7.529276193632425,0.5290304710796483,Head,1
103.3,54.3,21.98590457543196,0.708132932256495,Right Foot,1
113.6,37.8,6.767569726275458,0.3310960767041322,Head,1
116.2,43.3,5.032891812864643,0.7150916992788238,Head,1
113.5,35.5,7.905694150420948,0.6055446636049701,Head,1
110.4,34.3,11.164676439557034,0.5358112379604641,Right Foot,1
114.9,34.8,7.283543093852055,0.795106596231558,Right Foot,1
116.6,44.4,5.56057550978314,0.9129077216126856,Left Foot,1
106.5,32.5,15.4434452114805,0.507098504392337,Right Foot,1
112.4,44.0,8.58836422143355,0.4844779290370235,Right Foot,1
108.6,38.1,11.557248807566625,0.1651486774146266,Right Foot,1
113.1,44.8,8.405355435673142,0.6078019961139598,Right Foot,1
110.0,53.7,16.961426826773746,0.940266188627545,Right Foot,1
107.6,33.5,14.00035713830187,0.4828145905843147,Left Foot,1
119.1,42.6,2.751363298439524,1.2375520256832222,Left Foot,1
107.3,33.3,14.358969322343444,0.4854510069005067,Right Foot,1
113.6,38.7,6.530696746902283,0.2003985538258779,Right Foot,1
113.1,44.1,8.026207074328452,0.5361460220122345,Left Foot,1
109.6,31.3,13.559129765585997,0.6966268480779086,Head,1
117.5,33.7,6.777905281132214,1.193029668855075,Left Foot,1
108.4,33.0,13.548431643551952,0.5429511404315931,Right Foot,1
113.7,39.2,6.350590523722968,0.1263081170632398,Right Foot,1
103.2,36.4,17.18138527593162,0.2110933332227466,Right Foot,1
117.4,46.1,6.63098786004016,1.1678847359413818,Right Foot,1
101.5,41.4,18.552897347853783,0.075531710012254,Left Foot,1
114.4,42.5,6.13269924258478,0.4198799572055521,Head,1
107.8,51.5,16.76573887426379,0.7558708826336321,Left Foot,1
116.4,42.6,4.4407206622349,0.62548504023923,Left Foot,1
98.3,44.4,22.14158982548453,0.2000527723735461,Right Foot,1
112.1,44.3,8.994442728707547,0.4984594104666782,Right Foot,1
118.3,45.1,5.375872022286248,1.249045772398254,Head,1
114.2,31.2,10.539449701004315,0.9880568325449248,Left Foot,1
106.3,46.1,14.996666296213972,0.4189013775461905,Right Foot,1
109.3,35.0,11.810588469674151,0.4371386687203372,Left Foot,1
106.1,41.4,13.97032569412754,0.1003809030829707,Right Foot,1
110.8,41.1,9.265527507918804,0.11900029338278,Right Foot,1
108.2,42.5,12.061923561356204,0.2087771821820653,Left Foot,1
113.3,38.0,6.992138442565339,0.2900869323210279,Left Foot,1
102.7,75.0,39.04215670272328,1.1117305872197387,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
108.4,31.1,14.620875486782584,0.6544445843587615,Right Foot,1
108.5,44.0,12.17579566188592,0.3347368373168147,Head,1
98.7,44.7,21.81238180483736,0.2171771518537779,Right Foot,1
114.6,44.4,6.965629906907203,0.6837093116343705,Left Foot,1
104.2,59.2,24.865236777477104,0.8822371686587555,Left Foot,1
117.5,44.8,5.412023651093921,1.0906212971913694,Head,1
99.9,27.0,23.937627284256887,0.5740985169942168,Left Foot,1
111.6,37.0,8.919641248391109,0.3430239404207031,Head,1
113.2,49.8,11.928118040998752,0.9641912182003698,Head,1
115.0,41.6,5.249761899362675,0.3097029445424564,Right Foot,1
105.2,49.5,17.586642658563342,0.5706541864654205,Right Foot,1
104.7,43.5,15.695222202950806,0.2248886307020433,Right Foot,1
110.6,31.1,12.944883158993754,0.758082554832686,Left Foot,1
105.1,50.8,18.40244548966251,0.6271982054746219,Right Foot,1
114.7,46.7,8.542833253669418,0.901539790277439,Left Foot,1
107.1,40.6,12.913945950018537,0.046478131351003,Right Foot,1
109.0,31.7,13.780058055030104,0.6464038582601841,Right Foot,1
115.6,38.7,4.58802789878179,0.2872814533971332,Left Foot,1
107.9,28.8,16.487874332369223,0.7467907472692976,Right Foot,1
118.6,41.2,1.8439088914585835,0.7086262721276695,Right Foot,1
101.9,41.2,18.13973538947026,0.0662014604552606,Left Foot,1
115.2,49.5,10.643777524920369,1.1029470618472188,Right Foot,1
111.1,43.4,9.527329111561125,0.364913099161793,Left Foot,1
108.2,40.0,11.799999999999995,0.0,Right Foot,1
102.9,46.8,18.4024454896625,0.3784882163810993,Left Foot,1
115.2,41.3,4.972926703662539,0.2644883825492321,Right Foot,1
118.0,40.0,2.0,0.0,Right Foot,1
105.8,29.1,17.90111728356641,0.6546738282320235,Left Foot,1
115.2,39.2,4.866210024238573,0.1651486774146263,Left Foot,1
94.0,50.5,28.040149785619903,0.3838176232885688,Left Foot,1
102.0,55.5,23.753947040439407,0.7109093731835666,Right Foot,1
105.6,39.2,14.422205101855962,0.0554985052457166,Right Foot,1
107.9,44.2,12.808200498118378,0.334095606240867,Head,1
110.8,30.7,13.08166656049603,0.790803516157997,Left Foot,1
96.9,46.9,24.108504723437324,0.2902648999290442,Left Foot,1
96.8,34.9,23.753947040439407,0.2163858448180456,Left Foot,1
103.6,31.3,18.56475154695048,0.4877393324257272,Right Foot,1
113.1,36.4,7.782673062643714,0.4808872801953356,Right Foot,1
110.5,49.8,13.648809471891678,0.8009409531269646,Left Foot,1
116.8,42.4,4.000000000000001,0.6435011087932837,Head,1
117.1,42.6,3.8948684188300944,0.7309067071567165,Other,1
108.2,40.2,11.80169479354554,0.0169475298064051,Left Foot,1
111.5,32.7,11.20446339634344,0.7095943260363089,Right Foot,1
105.2,45.0,15.621779668142803,0.3257991152726704,Right Foot,1
103.5,44.0,16.977926846349646,0.2378359274574507,Right Foot,1
93.7,49.3,27.89587783167972,0.3398891544508909,Left Foot,1
102.1,35.7,18.409236811991967,0.2357562632024012,Right Foot,1
96.8,40.1,23.20021551624036,0.0043103181338141,Right Foot,1
89.6,30.7,31.790721916936715,0.2968800615850371,Right Foot,1
104.4,35.7,16.181779877380603,0.2689620696168561,Right Foot,1
110.2,42.4,10.089598604503548,0.240171007860173,Left Foot,1
102.7,42.5,17.479702514631075,0.1435151761692568,Right Foot,1
100.9,40.1,19.10026177831078,0.0052355542564076,Left Foot,1
112.0,39.5,8.0156097709407,0.0624188099959573,Head,1
86.5,49.9,34.932220084042754,0.2873438481059818,Left Foot,1
108.0,42.4,12.237646832622683,0.1973955598498806,Head,1
102.3,38.2,17.791290003819288,0.1013465032656675,Right Foot,1
101.4,30.1,21.070595625183447,0.4891198055115288,Right Foot,1
106.8,40.1,13.200378782444089,0.0075756126511955,Left Foot,1
114.9,45.4,7.427651041883964,0.8139618212362087,Left Foot,1
112.8,40.0,7.200000000000003,0.0,Head,1
100.4,44.8,20.179197209007096,0.240171007860173,Left Foot,1
115.0,38.3,5.281098370604358,0.3277385067805559,Head,1
108.4,35.1,12.59245806028354,0.3996780691889681,Head,1
107.3,48.2,15.11720873706519,0.5733247586165641,Right Foot,1
112.2,33.5,10.153324578678648,0.6947382761967034,Right Foot,1
113.2,28.9,13.017296186228537,1.02115442659985,Left Foot,1
108.5,37.7,11.727744881263405,0.1973955598498805,Right Foot,1
104.6,38.7,15.454772725601634,0.0842159225010292,Right Foot,1
107.9,40.0,12.099999999999994,0.0,Right Foot,1
96.3,45.3,24.28538655241049,0.2200088289488471,Right Foot,1
115.8,38.9,4.341658669218486,0.2561513825656036,Head,1
103.6,50.1,19.260581507316964,0.5519951185698515,Right Foot,1
107.3,40.6,12.714165328483034,0.0472089918092143,Right Foot,1
116.7,42.3,4.02243707222375,0.6086893073274116,Right Foot,1
114.1,37.3,6.48845127900334,0.4291785080012981,Right Foot,1
116.5,29.8,10.783784122468328,1.2402483454044744,Left Foot,1
117.0,35.9,5.080354318352216,0.9391056924559276,Left Foot,1
108.2,40.1,11.800423721205943,0.0084743734029707,Right Foot,1
117.3,43.3,4.263801121065568,0.8850668158886094,Other,1
109.7,39.6,10.307764064044148,0.0388154460814635,Right Foot,1
99.5,42.0,20.59732992404598,0.0972531982515657,Right Foot,1
119.2,79.4,39.40812099047607,1.5504945479356782,Left Foot,1
112.4,38.9,7.6791926658991905,0.1437386731483265,Head,1
106.0,44.4,14.675149062275311,0.3045108832021124,Right Foot,1
118.0,36.6,3.944616584663202,1.0390722595360908,Right Foot,1
108.7,40.7,11.321660655575222,0.0618678458643802,Head,1
114.7,46.1,8.080841540334768,0.8554587460359041,Head,1
108.1,40.0,11.900000000000006,0.0,Right Foot,1
98.6,30.2,23.537204591879643,0.4294404252294628,Right Foot,1
113.1,35.3,8.348652585896726,0.5979690509537745,Right Foot,1
100.7,54.4,24.08007475071454,0.6410094195977011,Right Foot,1
113.5,45.2,8.324061508662705,0.674740942223553,Right Foot,1
112.9,46.1,9.360555539069246,0.709785020160619,Left Foot,1
111.6,43.2,8.9888820216977,0.3639789565096442,Head,1
106.3,33.1,15.339491516996254,0.466563052635581,Right Foot,1
93.6,33.6,27.16468295415944,0.2378359274574506,Right Foot,1
114.5,45.9,8.06597793203031,0.8204714939306735,Right Foot,1
112.8,45.9,9.30859817588019,0.6864853686610551,Right Foot,1
109.0,33.2,12.932130528261766,0.5536813222069975,Right Foot,1
113.0,49.4,11.720068259186888,0.9307081740331504,Right Foot,1
102.4,46.8,18.867962264113203,0.3686959026580497,Right Foot,1
88.3,26.5,34.45489805528381,0.4026052049043335,Right Foot,1
112.5,37.9,7.788452991448302,0.2730087030867107,Left Foot,1
106.7,32.4,15.318289721767243,0.5191461142465231,Right Foot,1
112.0,44.0,8.94427190999916,0.4636476090008061,Right Foot,1
108.0,44.0,12.649110640673518,0.3217505543966422,Left Foot,1
104.2,43.7,16.227445886522005,0.2300320931382329,Left Foot,1
106.5,40.4,13.505924625881784,0.029620963429126,Right Foot,1
112.9,18.2,22.92705825002414,1.255942214786603,Left Foot,1
113.1,37.6,7.305477397131557,0.3347368373168142,Head,1
110.7,40.2,9.302150289046072,0.0215020619862314,Left Foot,1
109.0,43.0,11.40175425099138,0.2662520491509254,Right Foot,1
116.0,43.0,5.0,0.6435011087932844,Head,1
113.0,37.0,7.615773105863909,0.4048917862850834,Right Foot,1
115.0,43.0,5.830951894845301,0.5404195002705842,Head,1
103.0,50.0,19.72308292331602,0.5317240672588056,Right Foot,1
108.0,32.0,14.422205101855956,0.5880026035475675,Left Foot,1
108.0,36.0,12.649110640673518,0.3217505543966422,Left Foot,1
115.0,41.0,5.0990195135927845,0.1973955598498807,Head,1
98.0,46.0,22.80350850198276,0.2662520491509254,Right Foot,1
117.0,30.0,10.44030650891055,1.2793395323170296,Right Foot,1
111.0,31.0,12.727922061357855,0.7853981633974483,Right Foot,1
113.0,40.0,7.0,0.0,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
104.0,34.0,17.08800749063506,0.3587706702705722,Left Foot,1
105.0,69.0,32.64965543462902,1.0934509444212248,Right Foot,1
113.0,37.0,7.615773105863909,0.4048917862850834,Right Foot,1
109.0,52.0,16.278820596099706,0.8288490587889792,Right Foot,1
111.0,42.0,9.219544457292889,0.2186689458739419,Right Foot,1
115.0,43.0,5.830951894845301,0.5404195002705842,Right Foot,1
114.0,44.0,7.211102550927978,0.5880026035475675,Right Foot,1
109.0,31.0,14.212670403551895,0.6857295109062863,Right Foot,1
111.0,35.0,10.295630140987,0.507098504392337,Left Foot,1
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,1
116.0,48.0,8.94427190999916,1.1071487177940904,Right Foot,1
111.0,29.0,14.212670403551895,0.8850668158886104,Right Foot,1
114.0,41.0,6.082762530298219,0.1651486774146268,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
114.0,37.0,6.708203932499369,0.4636476090008061,Head,1
109.0,32.0,13.601470508735444,0.628796286415433,Right Foot,1
112.0,52.0,14.422205101855956,0.982793723247329,Right Foot,1
112.0,36.0,8.94427190999916,0.4636476090008061,Left Foot,1
115.0,42.0,5.385164807134504,0.3805063771123649,Head,1
110.0,25.0,18.027756377319943,0.982793723247329,Right Foot,1
94.0,45.0,26.476404589747453,0.1899882879187157,Right Foot,1
108.0,23.0,20.808652046684813,0.9561333748727312,Right Foot,1
114.0,33.0,9.219544457292889,0.8621700546672264,Head,1
113.0,46.0,9.219544457292889,0.7086262721276703,Right Foot,1
116.0,42.0,4.47213595499958,0.4636476090008061,Head,1
116.0,45.0,6.4031242374328485,0.8960553845713439,Head,1
115.0,44.0,6.4031242374328485,0.6747409422235526,Right Foot,1
111.0,43.0,9.486832980505138,0.3217505543966422,Right Foot,1
110.0,31.0,13.45362404707371,0.7328151017865066,Left Foot,1
106.0,45.0,14.866068747318506,0.3430239404207034,Right Foot,1
108.0,54.0,18.43908891458577,0.8621700546672264,Right Foot,1
108.6,32.5,13.645878498652996,0.5819051181398853,Left Foot,1
65.8,78.6,66.54021340512818,0.6188518628537045,Right Foot,1
113.5,33.7,9.052071586106685,0.7697744347769713,Left Foot,1
113.2,40.3,6.8066144300966505,0.0440890573980714,Head,1
102.1,46.8,19.148106956041374,0.363049372766248,Left Foot,1
97.0,38.3,23.06274051365102,0.073778883911712,Right Foot,1
118.0,41.0,2.23606797749979,0.4636476090008061,Right Foot,1
111.0,35.0,10.295630140987,0.507098504392337,Right Foot,1
104.0,54.0,21.2602916254693,0.7188299996216245,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
111.0,44.0,9.848857801796104,0.4182243295792291,Head,1
111.0,33.0,11.40175425099138,0.6610431688506869,Left Foot,1
110.0,34.0,11.6619037896906,0.5404195002705842,Right Foot,1
113.0,37.0,7.615773105863909,0.4048917862850834,Left Foot,1
116.0,45.0,6.4031242374328485,0.8960553845713439,Left Foot,1
100.0,52.0,23.323807579381203,0.5404195002705842,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Left Foot,1
94.0,57.0,31.064449134018133,0.5790742693677309,Right Foot,1
99.0,38.0,21.095023109728988,0.0949517063427563,Right Foot,1
116.0,42.0,4.47213595499958,0.4636476090008061,Head,1
113.0,46.0,9.219544457292889,0.7086262721276703,Right Foot,1
111.0,37.0,9.486832980505138,0.3217505543966422,Left Foot,1
107.6,50.4,16.18394265931513,0.6979028225950568,Right Foot,1
114.0,39.0,6.082762530298219,0.1651486774146268,Head,1
105.0,38.0,15.132745950421556,0.132551532296674,Right Foot,1
117.0,41.0,3.1622776601683795,0.3217505543966422,Right Foot,1
106.0,46.0,15.231546211727816,0.4048917862850834,Right Foot,1
119.0,55.0,15.033296378372908,1.5042281630190728,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
107.0,45.0,13.92838827718412,0.3671738338182192,Right Foot,1
117.0,46.0,6.708203932499369,1.1071487177940904,Right Foot,1
110.0,29.0,14.866068747318506,0.8329812666744317,Right Foot,1
117.0,45.0,5.830951894845301,1.0303768265243125,Right Foot,1
106.0,35.0,14.866068747318506,0.3430239404207034,Left Foot,1
95.0,44.0,25.317977802344327,0.1586552621864014,Right Foot,1
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,1
88.0,49.0,33.24154027718932,0.2741674511196588,Right Foot,1
118.0,43.0,3.605551275463989,0.982793723247329,Right Foot,1
96.0,51.0,26.40075756488817,0.4297622790966885,Right Foot,1
112.0,30.0,12.806248474865695,0.8960553845713439,Left Foot,1
117.0,42.0,3.605551275463989,0.5880026035475675,Left Foot,1
105.0,38.0,15.132745950421556,0.132551532296674,Right Foot,1
91.0,30.0,30.675723300355934,0.3320594675428854,Right Foot,1
111.0,35.0,10.295630140987,0.507098504392337,Head,1
109.0,50.0,14.866068747318506,0.7378150601204649,Right Foot,1
104.0,26.0,21.2602916254693,0.7188299996216245,Left Foot,1
117.0,39.0,3.1622776601683795,0.3217505543966422,Head,1
111.0,34.0,10.816653826391969,0.5880026035475675,Right Foot,1
116.0,37.0,5.0,0.6435011087932844,Right Foot,1
115.0,44.0,6.4031242374328485,0.6747409422235526,Right Foot,1
111.0,49.0,12.727922061357855,0.7853981633974483,Head,1
109.0,33.0,13.038404810405298,0.5667292175235064,Left Foot,1
98.0,19.7,29.934762400927788,0.7452306545241365,Right Foot,1
107.5,54.0,18.76832437912346,0.8419416003422657,Right Foot,1
107.0,46.1,14.360013927569849,0.4387306485075072,Right Foot,1
110.2,36.6,10.373041983911948,0.3339450718448939,Right Foot,1
117.4,45.8,6.356099432828276,1.149377119907093,Left Foot,1
118.0,48.0,8.246211251235321,1.3258176636680326,Head,1
112.0,41.0,8.06225774829855,0.1243549945467614,Left Foot,1
105.0,37.0,15.297058540778355,0.1973955598498807,Right Foot,1
113.9,37.5,6.592419889539799,0.3889568801790073,Head,1
115.4,35.9,6.161980201201555,0.7279900487606494,Right Foot,1
112.9,28.9,13.176494222667875,1.0017388247707393,Right Foot,1
113.5,43.1,7.201388754955533,0.4450162247555415,Head,1
115.9,43.8,5.590169943749468,0.7474417182091343,Head,1
116.0,53.0,13.601470508735444,1.272297395208717,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,34.0,13.41640786499874,0.4636476090008061,Right Foot,1
89.0,27.0,33.61547262794322,0.3970794452249823,Right Foot,1
118.0,39.0,2.23606797749979,0.4636476090008061,Head,1
91.0,49.0,30.364452901377952,0.3009202343604251,Left Foot,1
114.0,45.0,7.810249675906654,0.6947382761967031,Right Foot,1
106.0,38.0,14.142135623730953,0.1418970546041639,Right Foot,1
114.0,38.0,6.324555320336759,0.3217505543966422,Right Foot,1
107.0,37.0,13.341664064126334,0.2267988480538858,Left Foot,1
101.0,40.0,19.0,0.0,Left Foot,1
113.0,40.0,7.0,0.0,Head,1
114.0,44.0,7.211102550927978,0.5880026035475675,Head,1
107.0,45.0,13.92838827718412,0.3671738338182192,Left Foot,1
113.0,39.0,7.071067811865476,0.1418970546041639,Right Foot,1
100.0,58.0,26.90724809414742,0.7328151017865066,Right Foot,1
116.0,37.0,5.0,0.6435011087932844,Right Foot,1
105.0,50.0,18.027756377319943,0.5880026035475675,Left Foot,1
116.0,41.0,4.123105625617661,0.2449786631268641,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
94.0,48.0,27.202941017470888,0.2984989315861793,Left Foot,1
101.0,54.0,23.600847442411894,0.6350267353903137,Right Foot,1
109.0,32.0,13.601470508735444,0.628796286415433,Left Foot,1
115.0,51.0,12.083045973594572,1.1441688336680205,Right Foot,1
115.0,48.0,9.433981132056603,1.012197011451334,Head,1
116.0,39.0,4.123105625617661,0.2449786631268641,Right Foot,1
110.0,39.0,10.04987562112089,0.099668652491162,Left Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
106.0,44.0,14.560219778561036,0.2782996590051113,Left Foot,1
114.0,38.0,6.324555320336759,0.3217505543966422,Head,1
99.0,24.0,26.40075756488817,0.6510767214444798,Right Foot,1
106.0,45.0,14.866068747318506,0.3430239404207034,Left Foot,1
116.0,45.0,6.4031242374328485,0.8960553845713439,Right Foot,1
105.0,23.0,22.67156809750927,0.8478169733934057,Left Foot,1
116.0,46.0,7.211102550927978,0.982793723247329,Head,1
113.0,43.0,7.615773105863909,0.4048917862850834,Right Foot,1
114.0,42.0,6.324555320336759,0.3217505543966422,Left Foot,1
113.0,43.0,7.615773105863909,0.4048917862850834,Head,1
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,1
116.0,49.0,9.848857801796104,1.1525719972156676,Right Foot,1
87.0,35.0,33.37663853655727,0.1503714280071345,Right Foot,1
101.0,54.0,23.600847442411894,0.6350267353903137,Right Foot,1
115.0,47.0,8.602325267042627,0.9505468408120752,Right Foot,1
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,1
110.0,55.0,18.027756377319943,0.982793723247329,Right Foot,1
116.0,41.0,4.123105625617661,0.2449786631268641,Right Foot,1
112.0,30.0,12.806248474865695,0.8960553845713439,Left Foot,1
110.0,34.0,11.6619037896906,0.5404195002705842,Right Foot,1
102.0,36.0,18.43908891458577,0.2186689458739419,Right Foot,1
115.0,33.0,8.602325267042627,0.9505468408120752,Right Foot,1
108.0,46.0,13.41640786499874,0.4636476090008061,Right Foot,1
116.0,47.0,8.06225774829855,1.0516502125483738,Right Foot,1
108.0,44.0,12.649110640673518,0.3217505543966422,Right Foot,1
114.0,40.0,6.0,0.0,Right Foot,1
103.0,30.0,19.72308292331602,0.5317240672588056,Left Foot,1
119.0,44.0,4.123105625617661,1.3258176636680326,Right Foot,1
78.0,40.0,42.0,0.0,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
100.0,57.0,26.248809496813376,0.7044940642422177,Right Foot,1
98.0,41.0,22.02271554554524,0.045423279421577,Right Foot,1
88.0,48.0,32.984845004941285,0.2449786631268641,Right Foot,1
110.0,27.0,16.401219466856727,0.9151007005533603,Left Foot,1
113.0,44.0,8.06225774829855,0.5191461142465229,Left Foot,1
107.0,51.0,17.029386365926403,0.702256931509007,Right Foot,1
111.0,47.0,11.40175425099138,0.6610431688506869,Right Foot,1
116.0,44.0,5.656854249492381,0.7853981633974483,Head,1
114.0,41.0,6.082762530298219,0.1651486774146268,Right Foot,1
113.0,37.0,7.615773105863909,0.4048917862850834,Right Foot,1
114.0,52.0,13.41640786499874,1.1071487177940904,Right Foot,1
115.0,46.0,7.810249675906654,0.8760580505981934,Head,1
97.0,29.0,25.495097567963924,0.4461055489434036,Right Foot,1
88.0,40.0,32.0,0.0,Right Foot,1
116.0,40.0,4.0,0.0,Head,1
115.0,33.0,8.602325267042627,0.9505468408120752,Right Foot,1
107.0,43.0,13.341664064126334,0.2267988480538858,Right Foot,1
102.0,27.0,22.20360331117452,0.625485040239229,Right Foot,1
107.0,36.0,13.601470508735444,0.2984989315861793,Right Foot,1
111.0,50.0,13.45362404707371,0.83798122500839,Right Foot,1
114.0,49.0,10.816653826391969,0.982793723247329,Right Foot,1
108.0,35.0,13.0,0.3947911196997615,Right Foot,1
112.0,38.0,8.246211251235321,0.2449786631268641,Left Foot,1
113.0,48.0,10.63014581273465,0.8519663271732721,Head,1
111.0,47.0,11.40175425099138,0.6610431688506869,Right Foot,1
109.0,47.0,13.038404810405298,0.5667292175235064,Right Foot,1
113.0,41.0,7.071067811865476,0.1418970546041639,Left Foot,1
108.0,39.0,12.041594578792296,0.0831412318884412,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
116.0,42.0,4.47213595499958,0.4636476090008061,Left Foot,1
118.0,43.0,3.605551275463989,0.982793723247329,Head,1
117.0,39.0,3.1622776601683795,0.3217505543966422,Right Foot,1
113.0,41.0,7.071067811865476,0.1418970546041639,Head,1
113.0,42.0,7.280109889280518,0.2782996590051113,Right Foot,1
96.0,32.0,25.29822128134704,0.3217505543966422,Right Foot,1
106.0,14.0,29.5296461204668,1.0768549578753157,Right Foot,1
109.0,35.0,12.083045973594572,0.4266274931268761,Left Foot,1
110.0,41.0,10.04987562112089,0.099668652491162,Left Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
96.0,31.0,25.632011235952596,0.3587706702705722,Left Foot,1
107.0,46.0,14.317821063276352,0.4324077755705378,Right Foot,1
109.0,49.0,14.212670403551895,0.6857295109062863,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
107.0,41.0,13.038404810405298,0.076771891269778,Left Foot,1
113.0,60.0,21.18962010041709,1.2341215074081695,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
119.0,39.0,1.4142135623730951,0.7853981633974483,Right Foot,1
107.0,30.0,16.401219466856727,0.6556956262415362,Left Foot,1
111.0,43.0,9.486832980505138,0.3217505543966422,Left Foot,1
108.0,33.0,13.892443989449804,0.5280744484263596,Head,1
